9.462481117,-5.90946357
11.50110264,-4.505072308
7.076634656,-4.129438992
8.252668399,-6.258817631
9.146030084,-7.306556601
6.79547806,-4.678263174
7.356254002,-5.750004232
6.741536986,-3.6138588
8.05252146,-4.645556769
8.317507702,-4.213716733
10.85791942,-8.008892763
7.96718117,-7.777015554
7.84367752,-6.521752591
7.145604614,-4.779516061
9.019638689,-5.123980633
8.625496619,-5.846444063
8.232887874,-4.226914678
8.11149462,-3.012984979
6.644047649,-4.254367996
8.293570751,-7.608310309
8.652648059,-6.996140469
9.456170244,-6.901332089
8.909165754,-2.122566934
8.07603101,-6.519435927
8.007324669,-4.226402353
7.623698457,-3.790500778
9.479443999,-7.435460004
9.272256987,-6.884919997
7.85985922,-2.433935781
7.855784505,-4.351752176
9.193300852,-8.468052554
8.048408251,-4.36346173
8.335904607,-3.733332491
9.707407562,-6.07847936
8.070387147,-3.51350568
8.439601392,-5.871965334
8.098316137,-6.949904442
8.345346153,-4.541799715
8.963255124,-3.91789549
8.570166073,-4.112310214
7.335330285,-6.158548954
7.858993793,-5.188883673
7.971854283,-3.615514656
8.422464198,-6.14919728
9.760374176,-5.702847654
8.540419935,-7.006139194
8.167498642,-6.89732759
10.09409431,-5.502561356
8.825770861,-4.13595629
7.098180988,-6.52323322
9.361753679,-7.072923977
9.163136327,-6.907961066
10.02706311,-6.158488688
9.134695182,-3.778888654
7.239201088,-5.440502962
7.105451909,-4.432742993
6.803064784,-5.722498928
8.971350179,-5.877836727
7.967298789,-10.23182133
9.281014301,-7.053604592
7.779262254,-3.96507779
8.945095413,-5.736809869
7.175911178,-4.575637124
9.262406564,-5.112924372
8.072530543,-5.101957679
7.567624871,-6.822090549
8.418587992,-6.934174451
8.402948369,-6.014957465
7.711030814,-4.6380463
6.181000988,-6.193048071
5.39022313,-3.414982561
9.916899097,-4.604780284
9.072215251,-6.432169755
9.032441046,-7.493255376
11.22565716,-5.9314644
9.587917824,-5.204687447
9.323991858,-6.744322729
8.781538429,-5.375740802
9.074109069,-5.169266054
9.206540145,-5.458850565
7.493198049,-4.99992769
7.731417809,-6.580510605
9.122426569,-5.014136773
9.380114538,-6.181951683
8.22600272,-4.986362008
7.85282624,-8.193784407
9.637132276,-4.836587216
7.408605938,-5.588579012
7.871597537,-5.667956373
9.473938029,-6.149332136
9.959723861,-5.998168437
9.693735101,-6.406249064
8.930335034,-7.200219579
8.552165052,-4.090385053
9.457076079,-7.407907107
6.310922663,-4.883763247
9.331840622,-6.266408171
9.25661827,-7.062657218
7.115504545,-2.36738324
8.608744755,-6.630864677
6.931826247,-6.31738579
8.422156006,-6.050621332
9.338281917,-7.205985515
10.09014889,-8.194097838
9.883093879,-5.397891914
7.400146954,-4.481296571
9.922932034,-4.168904238
7.999805898,-4.826559003
9.5757464,-6.88185302
9.362573589,-5.743450137
8.135786285,-4.219394272
10.37528633,-4.066962203
7.938309402,-5.030013915
7.865596696,-5.527231529
6.701452824,-4.488228665
9.091397312,-4.361044952
8.523782463,-7.359938149
9.036685713,-7.38231643
7.429269524,-5.810623593
9.357028605,-6.552915443
7.981122981,-6.876668071
7.953971571,-6.261990268
10.32784677,-6.457503396
8.028742727,-3.36921574
6.441783476,-4.071652211
8.899190757,-4.051927332
7.965154759,-5.395524768
9.616221789,-8.58532486
8.855848455,-4.979950998
8.959864669,-6.961620112
7.462500593,-5.987183754
8.514202956,-4.614156855
8.904259249,-4.783578657
8.342834994,-5.435958373
8.567687287,-7.539460517
8.190223451,-6.803255263
7.75228192,-6.542766
7.487596799,-4.715750191
8.776942889,-5.515324519
8.862437533,-6.706412899
9.55958492,-5.687689683
9.580254054,-7.197915574
8.802595468,-5.207804958
8.262491882,-5.602326118
8.762860029,-4.36355816
7.306790306,-3.830493498
10.05915238,-3.151478289
7.268780592,-4.514149595
7.350036051,-7.934479745
10.14591928,-7.744838062
10.29143106,-5.784245645
8.643157529,-6.255308319
8.859162884,-5.06399366
9.346599423,-5.800370221
7.441502999,-5.188306586
7.111747282,-8.139827479
5.982800557,-5.395246216
7.227711111,-3.769302856
8.553081626,-4.506622851
9.803838778,-7.407405459
7.150022737,-5.009250075
8.741026079,-4.297111175
8.103473758,-3.3142995
7.871144815,-5.854203724
6.588996412,-5.491072117
7.839273987,-7.357891912
8.285078224,-6.077836292
7.49424591,-5.131345483
7.955328053,-6.397932156
10.38559197,-4.435504694
9.252924423,-7.176654451
8.313501866,-5.678559535
7.225251483,-5.965037429
8.051037081,-5.945856947
7.948128878,-4.844666238
8.724244183,-5.490145869
7.934057583,-6.700770291
10.82443193,-4.613292419
7.029175248,-4.835408465
8.310635055,-6.365091349
9.008907763,-7.265482699
8.411102966,-6.074168432
8.389258654,-7.189854026
7.261997271,-4.890771968
7.616808421,-5.094237887
8.563192291,-6.011130706
8.146065175,-5.426540868
7.197561008,-4.20475284
7.445376461,-5.020039126
10.26404004,-6.332926335
9.164115998,-5.928421991
8.314119183,-4.418807169
8.50753846,-4.370398853
9.233530429,-7.023823236
